date,ticker,entry_exit_flag,weight,capital_invested,stock_return,total_capital,portfolio_return,transaction_cost_usd,is_signal_day,metric_name,metric_value,domestic_mcap_rank,global_marketcap_rank,market_cap,price,close_adj,close_unadj,volume,avg_10d_dollar_volume,vol_20d,vol_60d,sector,fcf_yield_ttm,net_debt_to_mcap,revenue_quarterly,revenue_screen_ratio_max
2024-05-31,EXPE,0,0.1,121681277.42652336,1.0106367713004485,1216812774.2652335,0.9973966477225037,786.9640634276649,True,signal_70d_return,-0.16176758032747462,496,589,14981940814.450588,112.86,111.5,112.86,2267000.0,228758090.0,0.6162371915346369,0.3950706202736958,Industrials,0.10826367692198638,-0.06956330107812805,2889000000,19.87690276562338
2024-05-31,GPN,0,0.1,121681277.42652336,0.972800016124481,1216812774.2652335,0.9973966477225037,1515.0482883155087,True,signal_70d_return,-0.2296321599925467,332,403,25997284936.213867,101.85,99.228,101.85,3156000.0,241106765.0,0.16625242252717273,0.30510098067567587,Industrials,0.054780489712454035,0.5773982334128654,2420187000,10.884745757600362
2024-05-31,BMY,0,0.1,121681277.42652336,1.016545990882274,1216812774.2652335,0.9973966477225037,1146.4847570828447,True,signal_70d_return,-0.1834723773237863,112,134,83291792523.76045,41.09,37.29,41.09,28836000.0,683693541.0,0.19366854917747697,0.2552271261308841,Healthcare,0.15018286461336017,0.5114920766034936,11865000000,113.83359108991255
2024-05-31,ULTA,0,0.1,121681277.42652336,0.9868890632514112,1216812774.2652335,0.9973966477225037,657.8616622518269,True,signal_70d_return,-0.26670873624232116,419,507,18852258648.1574,395.09,395.09,395.09,3367513.0,491374746.371,0.217149350360756,0.4097023225110395,Consumer Cyclical,0.0484918023384615,0.07436333306822931,2725848000,14.76042016304688
2024-05-31,GL,0,0.1,121681277.42652336,0.9966049154919183,1216812774.2652335,0.9973966477225037,66.74300629570148,True,signal_70d_return,-0.34480479705986644,770,906,7636309531.187181,82.76,81.294,82.76,7967000.0,189021862.0,0.5079299275116529,1.6878879304957772,Financial Services,0.17095325885736423,0.2761190792799852,1416139000,14.60953267671749
2024-05-31,ETSY,0,0.1,121681277.42652336,1.0272569717976998,1216812774.2652335,0.9973966477225037,1798.1476772229048,True,signal_70d_return,-0.1771035913392972,787,923,7421710090.617149,63.47,63.47,63.47,4228442.0,183939356.901,0.2787939246123718,0.455333993148628,Consumer Cyclical,0.09128623884898511,0.23100668235337204,645954000,3.608162669871808
2024-05-31,MTCH,-1,0.0,121825192.40447739,,1216812774.2652335,0.9973966477225037,60840.63871326168,True,signal_70d_return,-0.15409263868623568,731,860,8137445649.788536,30.63,29.567,30.63,6314000.0,128150931.0,0.3240442981576143,0.3059650041812311,Communication Services,0.12236075580128451,0.3697159156115262,859647000,29.059426830572036
2024-05-31,LVS,-1,0.0,121950848.425917,,1216812774.2652335,0.9973966477225037,60840.63871326168,True,signal_70d_return,-0.15458067545885024,282,341,33692048985.251972,45.03,43.206,45.03,6634000.0,205386366.0,0.18257510446398792,0.29102662822677344,Consumer Cyclical,0.07289553689878182,0.2620915569328682,2959000000,32.51097619783274
2024-05-31,MOH,-1,0.0,122484475.8596767,,1216812774.2652335,0.9973966477225037,60840.63871326168,True,signal_70d_return,-0.21163822269002297,429,519,18434388000.0,314.58,314.58,314.58,1085665.0,205692651.48700002,0.26315740580252384,0.26547454613313065,Healthcare,0.047791117340049476,-0.10322221888535504,9931000000,41.013271485663495
2024-06-03,CRM,1,0.1,121364498.19580635,0.9925612877733684,1213644981.9580636,0.9936656187391665,60682.24909790318,True,signal_70d_return,-0.19315255999306935,31,36,229285430899.43738,236.62,232.836,236.62,19922000.0,3896618243.0,0.8596717624965226,0.5377317263753753,Technology,0.04943183679634226,0.012108778869414015,9133000000,38.71054595346454
2024-06-03,EPAM,0,0.1,121364498.19580635,0.9904648390941597,1213644981.9580636,0.9936656187391665,200.4556045449334,True,signal_70d_return,-0.4214363116934292,635,751,10214504426.460947,176.19,176.19,176.19,521288.0,137810174.588,1.148909714491961,0.6865499511550914,Technology,0.05658316604207991,-0.1717373067694165,1165465000,5.595875179908771
2024-06-03,EXPE,0,0.1,121364498.19580635,1.003762667944554,1213644981.9580636,0.9936656187391665,606.4865582159715,True,signal_70d_return,-0.18001222493887548,491,584,15141300292.530754,114.06,112.686,114.06,2489000.0,224597769.0,0.20251600755721522,0.39551342360051484,Industrials,0.10712422108160269,-0.06956330107812805,2889000000,19.87690276562338
2024-06-03,RHI,0,0.1,121364498.19580635,0.999522166179984,1213644981.9580636,0.9936656187391665,349.163373838242,True,signal_70d_return,-0.1910869969793707,830,971,6744620125.321573,63.77,56.505,63.77,1857000.0,167538120.0,0.13776185334186403,0.1856825767836281,Industrials,0.075193856818707,-0.04108277417423809,1475937000,15.055148942567278
2024-06-03,GPN,0,0.1,121364498.19580635,0.984460628412187,1213644981.9580636,0.9936656187391665,564.8046127846959,True,signal_70d_return,-0.25052796670704025,339,410,25290159205.14158,99.08,96.529,99.08,2191000.0,245185853.0,0.17989133807726984,0.30819073723162416,Industrials,0.05631218010325797,0.5773982334128654,2420187000,10.884745757600362
2024-06-03,BMY,0,0.1,121364498.19580635,0.9995251536655501,1213644981.9580636,0.9936656187391665,349.34466118153694,True,signal_70d_return,-0.1767580245841115,110,130,84669937763.42685,41.77,37.907,41.77,12674000.0,668778206.0,0.20306869949170647,0.25865707359011236,Healthcare,0.1477383866154589,0.5114920766034936,11865000000,113.83359108991255
2024-06-03,ULTA,0,0.1,121364498.19580635,0.9987176527916699,1213644981.9580636,0.9936656187391665,300.34369200596706,True,signal_70d_return,-0.2833327206558103,424,514,18605087877.45337,389.91,389.91,389.91,1168733.0,515827269.6539999,0.221913104924378,0.40984143626226655,Consumer Cyclical,0.04913602160986575,0.07436333306822931,2725848000,14.76042016304688
2024-06-03,GL,0,0.1,121364498.19580635,0.9918783480214273,1213644981.9580636,0.9936656187391665,114.68070371837415,True,signal_70d_return,-0.350978522963046,773,909,7610383614.998931,82.48,81.018,82.48,1482000.0,181707508.0,0.5003983686236835,1.6879063130771412,Financial Services,0.17153563684058565,0.2761190792799852,1416139000,14.60953267671749
2024-06-03,LECO,0,0.1,121364498.19580635,0.9887053153032536,1213644981.9580636,0.9936656187391665,307.2274655183879,True,signal_70d_return,-0.22472815142972202,611,724,10934976562.6754,192.15,186.725,192.15,367000.0,102376591.0,0.40629745788497584,0.2848000387005493,Industrials,0.057151014125913974,0.05646537898090694,981197000,8.38027851771748
2024-06-03,JAZZ,0,0.1,121364498.19580635,0.9880839795725365,1213644981.9580636,0.9936656187391665,344.9315151031905,True,signal_70d_return,-0.17680031140521613,833,976,6665809207.107145,105.74,105.74,105.74,741640.0,117268916.34499998,0.24941053923429926,0.22132998708596746,Healthcare,0.1517421169093089,0.6275050936916887,901983000,4.340316754754419
2024-06-03,ETSY,-1,0.0,124997940.57364619,,1213644981.9580636,0.9936656187391665,60682.24909790318,True,signal_70d_return,-0.07674879637496457,772,908,7624003433.247806,65.2,65.2,65.2,5219193.0,204866799.56100002,0.28956249729908357,0.45896188788847264,Consumer Cyclical,0.08886407330897368,0.23100668235337204,645954000,3.608162669871808
2024-06-04,LVS,1,0.1,120595729.1927044,1.000693696926205,1205957291.927044,1.006104188344011,60297.8645963522,True,signal_70d_return,-0.2008067445372691,285,344,32599548854.984463,43.57,41.805,43.57,6154000.0,201913088.0,0.20145696963053006,0.29331234220642854,Consumer Cyclical,0.07533846590715866,0.2620915569328682,2959000000,32.51097619783274
2024-06-04,BLDR,1,0.1,120595729.1927044,1.0235462735462735,1205957291.927044,1.006104188344011,60297.8645963522,True,signal_70d_return,-0.2234059468913976,436,527,17883816402.07822,146.52,146.52,146.52,2731213.0,356487113.05300003,0.8443340698889108,0.5746280691480055,Basic Materials,0.08668748130403778,0.1787833792633156,3891352000,32.16281072123343
2024-06-04,EPAM,0,0.1,120595729.1927044,1.0,1205957291.927044,1.006104188344011,380.3643292325426,True,signal_70d_return,-0.42176938369781325,632,748,10117107483.181223,174.51,174.51,174.51,444656.0,133338742.29399998,1.1424806453931275,0.6863905403690544,Technology,0.05712788966222028,-0.1717373067694165,1165465000,5.595875179908771
2024-06-04,RHI,0,0.1,120595729.1927044,0.9918375296575658,1205957291.927044,1.006104188344011,872.5438607123821,True,signal_70d_return,-0.19804046858359936,824,963,6741397317.722534,63.74,56.478,63.74,1649000.0,172930766.0,0.13824625705496613,0.18238798829905614,Industrials,0.07522980416340945,-0.04108277417423809,1475937000,15.055148942567278
2024-06-04,GPN,0,0.1,120595729.1927044,1.0099443327826243,1205957291.927044,1.006104188344011,219.25770239520367,True,signal_70d_return,-0.2657771115987265,339,411,24897166023.737934,97.54,95.029,97.54,2195000.0,249458035.0,0.18269403426206332,0.3085014973517092,Industrials,0.057201048450340304,0.5773982334128654,2420187000,10.884745757600362
2024-06-04,CRM,0,0.1,120595729.1927044,1.0071093533647189,1205957291.927044,1.006104188344011,48.31449732089561,True,signal_70d_return,-0.19682768064113654,31,36,227579842561.21725,234.86,231.104,234.86,11157000.0,4085793179.0,0.857977825352658,0.5370368440208381,Technology,0.049802301787563806,0.012108778869414015,9133000000,38.71054595346454
2024-06-04,BMY,0,0.1,120595729.1927044,0.9877800944865264,1205957291.927044,1.006104188344011,1117.1985372641932,True,signal_70d_return,-0.18240473005049396,110,130,84629732553.84177,41.75,37.889,41.75,10247000.0,667306215.0,0.20320054416310832,0.25725169763198846,Healthcare,0.14780857297453617,0.5114920766034936,11865000000,113.83359108991255
