our_stage1_rank,ticker,category,sector,fcf_yield_ttm,fcf_yield_q_ann,signal_70d_return,stage2_rank,net_debt_to_mcap,domestic_mcap_rank,global_marketcap_rank,marketcap_ffill,avg_10d_dollar_volume,combined_10d_dollar_volume,revenue_screen_ratio_max,revenue_quarterly,close_price,close_adj_price
254,VYX,Domestic Common Stock,Technology,0.04321044687380024,0.024989174095691707,0.18596702854845137,,-0.0780178270734863,550,600,3841663579.291763,39379349.8,39379349.8,48.11674584999734,1355000000,40.61,20.305
255,ACV1,Domestic Common Stock Primary Class,Consumer Defensive,0.043072064457369434,0.07736050942956431,0.004650870466972101,,-0.013620321049014755,568,619,3649975964.249416,68530755.278985,68530755.278985,12.34797985816751,751628000,60.9,40.6
256,FOX1,Domestic Common Stock,Communication Services,0.043036330354710904,0.0285045824427306,0.06387959866220672,,0.026211297630254295,89,104,28626976088.474537,68313781.6,68313781.6,58.01336451851427,2758000000,31.81,31.81
257,PSKY,Domestic Common Stock Primary Class,Communication Services,0.04292039612137692,0.038551433356793306,0.032418842625265176,,0.13181195873110332,35,40,73449927887.079,352908207.0,352908207.0,120.90375195440261,6599800000,41.99,41.99
258,GWW,Domestic Common Stock,Industrials,0.04267090970101066,0.11068107804241004,-0.06039560439560443,,-0.035464157655023386,515,562,4220486539.0,34150948.0,34150948.0,26.30264615822909,1200669000,46.25,46.25
259,ITW,Domestic Common Stock,Industrials,0.042605507913328726,0.05506627246661874,0.18134765152614607,,-0.016608788110898803,101,118,25363692464.32418,74273335.5,74273335.5,97.69671129382164,2531885000,82.08,41.04
260,OCR,Domestic Common Stock Primary Class,Consumer Defensive,0.042517444220490724,0.05166237780211161,0.21750088957419145,,0.21361363751807755,491,537,4509819522.679365,31275922.1,31275922.1,14.845645662154306,901654000,44.0,44.0
261,COR,Domestic Common Stock,Healthcare,0.042370788535032435,0.708698196307633,-0.019697964543663904,,0.13813941146309563,380,422,6254002088.748174,82020270.7,82020270.7,215.47277964551208,12639583000,55.77,13.943
262,HRB,Domestic Common Stock,Consumer Cyclical,0.04219994648251602,-0.14827061125008478,0.3335623834298609,,0.013871853325765944,242,276,10422240705.5,63655823.0,63655823.0,33.92408646657277,579855000,58.46,29.23
263,PEP,Domestic Common Stock,Consumer Defensive,0.041965714980372756,0.07857731358409417,-0.03401920438957495,,0.00031233079053721787,30,35,79564949663.35355,249300503.0,249300503.0,188.0589947852533,6830000000,46.19,46.19
264,SYY,Domestic Common Stock,Consumer Defensive,0.04180733281324028,0.01420405507148263,0.09590039818293983,,0.0424559528689005,104,121,23730406444.053345,57760092.0,57760092.0,117.55231370389298,7134281000,36.54,36.54
265,PBI,Domestic Common Stock Primary Class,Industrials,0.04167815392393321,0.07402519237398625,-0.017722608882829616,,0.3379605709594431,264,300,9414308529.982307,25307947.0,25307947.0,27.004669885468815,1137149000,40.0,40.0
266,IP,Domestic Common Stock,Consumer Cyclical,0.041661466753050456,0.06356594927269554,0.12198197062346261,,0.752161610827179,116,136,20954615092.52021,128989162.0,128989162.0,157.41343526273386,6373000000,43.32,43.32
267,BNI,Domestic Common Stock,Industrials,0.04151510914761595,0.054370872729816555,0.1151916741539376,,0.6459023618599687,209,238,12212421222.289259,36432591.9,36432591.9,53.2728029379374,2395000000,32.74,32.74
268,EA,Domestic Common Stock,Communication Services,0.04148981697156731,0.012965831451093049,-0.04365234979670207,,-0.02522910342730155,177,204,14223538281.800892,212928612.0,212928612.0,21.38663950818011,530005000,47.75,47.75
269,PSUNQ,Domestic Common Stock,Consumer Cyclical,0.04119948688191454,0.05646033759992455,0.004248088360238045,,-0.04889850543730103,946,1007,1850290034.3999999,36051557.432,36051557.432,4.611970021481905,281253000,23.64,23.64
270,AFFX,Domestic Common Stock,Healthcare,0.04111590893204223,-0.03163981742035923,0.34574220567705893,,0.1491048140496268,1003,1064,1715686259.462103,41106318.102,41106318.102,1.3452980852651268,76185000,28.92,28.92
271,YUM,Domestic Common Stock,Consumer Cyclical,0.040873390653464105,0.10808524306453036,0.0745670715947262,,0.18824269790551237,246,281,10251168139.007545,34052383.5,34052383.5,67.31675356385394,1989000000,34.85,17.425
272,BR1,Domestic Common Stock,Energy,0.04068378560249875,0.07356984563118524,0.2121527200133082,,0.3370830701304695,217,249,11798312101.283882,89967271.4,89967271.4,23.353957418427296,1059000000,59.23,29.615
273,COLM,Domestic Common Stock,Consumer Cyclical,0.04034323354067175,-0.11377606873288437,-0.04361896721542147,,-0.028171689142237125,840,900,2196279083.843725,26178189.0,26178189.0,6.156120283626446,373409000,54.84,27.42
274,TWX,Domestic Common Stock,Communication Services,0.039828578071859896,0.0341487371044818,0.22680315845323196,,0.33731848172195406,23,27,86093959814.81682,300624201.9,300624201.9,195.66972404048528,10334000000,19.04,57.12
275,LHX,Domestic Common Stock,Industrials,0.03971426257335577,0.0814900288528094,0.3671692694309807,,-0.03155046069047636,624,675,3298563073.1033053,45457813.5,45457813.5,24.246764550685437,559200000,49.4,24.7
276,MSFT,Domestic Common Stock,Technology,0.0397114599029286,0.04257763966878066,-0.016728834633208733,,-0.020765207579685415,2,2,305982203366.53754,1589218626.0,1589218626.0,148.3052718171835,8215000000,28.3,28.3
277,EAT,Domestic Common Stock,Consumer Cyclical,0.039689130030923676,0.03353339790372431,0.07578534031413575,,0.11459430213642499,586,637,3500152305.9780455,35506294.31730001,35506294.31730001,14.571845894122987,870898000,36.2,24.133
278,PFGC1,Domestic Common Stock,Consumer Defensive,0.03954743961235922,0.05565441634968421,-0.08582638548307986,,0.18918516217637601,1006,1067,1708328040.0000002,37501018.608,37501018.608,22.909392099679756,1388334000,37.28,37.28
279,HD,Domestic Common Stock,Consumer Cyclical,0.03935131310056877,0.035318759235358495,0.016787152491387847,,-0.04525051303978592,27,32,81090051349.61757,365336698.0,365336698.0,300.0527328073238,16598000000,35.64,35.64
280,ITT,Domestic Common Stock,Industrials,0.039120101740926914,0.15385097518127044,0.2032642542682268,,0.0698813685220513,348,389,6845585468.399519,41479456.0,41479456.0,55.421700000161884,1375200000,74.01,74.01
281,TJX,Domestic Common Stock,Consumer Cyclical,0.03876386546949562,0.05578452122365261,0.10563380281690193,,0.0564902303454232,219,251,11777102063.24117,63111647.1,63111647.1,59.92910879649941,3387452000,23.4,5.85
282,MRX1,Domestic Common Stock,Healthcare,0.038714239094593754,0.06206071083600835,0.3052742005498479,,0.18974075884545893,857,917,2102973012.1021335,37162640.0,37162640.0,1.1081003409559864,63295000,76.63,38.315
283,GEN,Domestic Common Stock Primary Class,Technology,0.03857705528151998,0.04084553710691005,0.16209349593495959,,-0.13879188152155955,220,253,11660221256.3249,166017516.5,166017516.5,7.065776444174615,428665000,37.85,18.925
284,DELL1,Domestic Common Stock,Technology,0.038518617895139384,0.042238908433892546,-0.014460279047533109,,-0.04598345724730372,22,26,88165157151.92722,666820677.8903999,666820677.8903999,173.95321924267773,10622000000,34.434,34.434
285,KO,Domestic Common Stock,Consumer Defensive,0.038268234265863565,0.05973498460425933,0.13844505935910068,,0.0170783030439079,15,16,122608217755.82698,232112986.5,232112986.5,121.40536849009061,5662000000,49.78,24.89
286,MEDI1,Domestic Common Stock,Healthcare,0.038208032554309906,-0.09321705888508987,-0.3557163531114328,,0.054877505028548004,423,466,5510150246.567767,162533366.43,162533366.43,7.433556067096072,99359000,22.26,22.26
287,HAR,Domestic Common Stock,Technology,0.038042396798734376,0.019147910249204772,0.45461057826242657,,0.08718708939981629,438,483,5200776413.924115,25112494.4,25112494.4,10.356630479038976,597294000,79.08,79.08
288,ADSK,Domestic Common Stock,Technology,0.038013978426840254,0.06429209774203855,0.43074927019137244,,-0.08441226820882425,679,731,2998502254.095021,43546701.7,43546701.7,5.182413196840517,233862000,26.55,13.275
289,DOV,Domestic Common Stock,Industrials,0.03774684922615097,0.02219078466442288,0.12882962962963007,,0.08546114178853748,282,319,8776255682.036963,74182230.0,74182230.0,29.430651607263297,1153742000,43.17,43.17
290,SO,Domestic Common Stock Primary Class,Utilities,0.037691209130175624,0.15708786410239697,0.027677496991576733,,0.5048509862984714,111,129,22016035546.48642,69535133.0,69535133.0,150.88750178065044,3319096000,30.07,30.07
291,IMDC1,Domestic Common Stock,Healthcare,0.03750946905398903,0.034730989864804655,0.08144865860881345,,-0.016211646120313453,998,1059,1727563776.1422458,94391126.86,94391126.86,1.4375025183458179,80100000,49.3,49.3
292,ACS,Domestic Common Stock,Technology,0.037475687196342845,0.004982599547386011,0.1489977268030589,,0.08380524302396425,331,369,7298198391.054205,86080629.9,86080629.9,17.136180790906845,1036635000,55.6,55.6
293,GTK,Domestic Common Stock,Communication Services,0.03719108935449008,0.08494344145786292,0.26419662844351,,0.0841923430883071,613,664,3361719222.803717,44684173.2,44684173.2,6.472866262362916,254922000,56.9,28.45
294,RDUS,Domestic Common Stock,Basic Materials,0.03711078719868608,0.028528416352281604,0.20257041619121963,,0.07557638362697429,1483,1554,922588890.8444445,147069423.11834997,147069423.11834997,2.7730858462319707,128376000,46.15,30.767
295,TGNA,Domestic Common Stock,Communication Services,0.037011945898117,0.0551044752209962,0.06489343989344043,,0.17416396830605185,105,122,23365942508.956223,97239664.0,97239664.0,34.808755894941484,1631283000,86.0,86.0
296,VAR,Domestic Common Stock,Healthcare,0.036990712956087836,0.04838098775037372,0.33243564356435584,,-0.03236973832250112,440,485,5166161577.55211,52369344.3,52369344.3,8.904255208589284,303234000,75.95,37.975
297,ORCL,Domestic Common Stock Primary Class,Technology,0.03686634440730461,0.01674915400233098,0.1930592306126604,,-0.05527832497272736,33,38,76899406371.25606,729883093.0,729883093.0,69.06706872650406,2498000000,14.71,14.71
298,DIS,Domestic Common Stock Primary Class,Communication Services,0.03683808901259264,0.07868870417592683,0.13388702362019123,,0.2467476672304732,51,60,50274051929.42872,228115255.0,228115255.0,153.94325653681307,7088000000,24.58,24.58
299,FDX,Domestic Common Stock,Industrials,0.036434602495743734,0.0725819413712845,0.018279642511424443,,0.08119010271370514,117,137,20886738097.08503,175985722.0,175985722.0,99.7269648964057,5920000000,70.0,70.0
300,NSC,Domestic Common Stock,Industrials,0.03612171830946317,0.13570347668843913,0.23634797588285972,,0.8933580728403181,274,310,9108093839.317953,39870121.0,39870121.0,32.52997297814822,1598000000,23.24,23.24
301,STJ,Domestic Common Stock,Healthcare,0.035591806827013475,0.03632863624531285,0.21932672941756692,,0.004358945190312104,224,257,11473483264.976067,103548655.6,103548655.6,8.297915522255197,477454000,66.5,33.25
302,BMY,Domestic Common Stock Primary Class,Healthcare,0.03553077452323223,0.04979641382524292,0.21053621825023483,,0.07595273852460656,42,48,60004321003.64054,209934795.0,209934795.0,113.83359108991255,5337000000,30.64,30.64
303,APD,Domestic Common Stock,Basic Materials,0.0354482009204632,0.04443801883293236,0.09685741088180011,,0.20655848836026136,214,244,11935725622.559221,58310889.0,58310889.0,29.886199607472964,1642300000,52.29,52.29
304,CTAS,Domestic Common Stock,Industrials,0.03529245153863889,0.07707443648794271,0.10518273271361256,,0.051831970742857045,308,345,7860349392.172001,80995118.6,80995118.6,14.659873704184072,701309000,45.95,11.488
305,VSH,Domestic Common Stock,Technology,0.03505169182583122,0.054529576752518544,0.20970657766652723,,0.10124573103807559,543,592,3905403501.7824354,41753922.0,41753922.0,13.51281525436583,533168000,24.34,24.34
306,EL,Domestic Common Stock,Consumer Defensive,0.034889545192605904,-0.037749343978885075,0.1427942148153596,,0.04167328709852348,263,299,9441223672.63788,29634878.5,29634878.5,26.302929722835774,1351700000,41.08,20.54
307,BEAS,Domestic Common Stock,Technology,0.03481544345271238,0.03940166612262325,0.06547155105222147,,0.01907112244961726,421,464,5545958369.372924,110889471.5,110889471.5,5.104415837374345,252082000,13.67,13.67
308,MDC,Domestic Common Stock,Consumer Cyclical,0.034566928467703394,0.16471192162642473,0.04484109708315209,,0.23852559033017035,905,966,1950824183.3810892,49257341.7634017,49257341.7634017,13.363190314305646,798906000,66.31,34.95
309,ICST,Domestic Common Stock,Technology,0.034177446364520025,0.04333127645180499,-0.16464891041162222,,-0.05383308411808401,892,952,1991079124.9355433,56375235.660000004,56375235.660000004,1.120717513866976,65285000,27.6,27.6
310,HSY,Domestic Common Stock,Consumer Defensive,0.03400025802136793,-0.038190565370820946,0.01797961075069532,,0.11721996473676671,259,295,9828396001.877031,25391753.5,25391753.5,30.021959947178743,1191019000,75.15,37.575
311,MDT,Domestic Common Stock,Healthcare,0.033960496537688116,0.02833014665267792,0.08231427157701332,,0.02650045394788439,43,49,59978510553.858444,170413805.0,170413805.0,36.191706787373235,2163800000,49.41,49.41
312,APPX1,Domestic Common Stock,Healthcare,0.03386546890516587,0.02068353031395143,0.45329240022555095,,-0.025595277644373155,666,718,3056151393.911818,38635133.253000006,38635133.253000006,1.5151201174411757,90354000,39.98,39.98
313,AVY,Domestic Common Stock,Consumer Cyclical,0.03380994752758292,0.03737783143752886,0.08917715140284166,,0.21038486868573628,371,413,6474425901.472234,26460949.0,26460949.0,20.84664983770721,1204100000,58.22,58.22
314,APC1,Domestic Common Stock Primary Class,Energy,0.033786483083344414,0.07858032717121732,0.21738898092235326,,0.48765989722597824,193,221,13082154745.42513,103311245.5,103311245.5,82.4006982791179,1340000000,51.99,25.995
315,BEN,Domestic Common Stock,Financial Services,0.03362648643765676,0.039672913224928656,0.2758801204030883,,0.004403463043304423,170,197,14805769283.18216,74254773.2,74254773.2,16.09313875264359,721955000,59.49,19.83
316,NEBLQ,Domestic Common Stock,Energy,0.0334604501189177,0.07082356426407888,0.07021205543496434,,0.10867957326878899,457,502,4975575624.605048,88071041.2,88071041.2,4.629927868684888,254646000,37.19,18.595
317,MCHP,Domestic Common Stock Primary Class,Technology,0.033118951878791346,0.04064768100759783,0.21800679501698728,,-0.006562806056544213,363,405,6598457608.193344,77256304.0,77256304.0,4.0037154792759555,168486000,31.81,15.905
318,TROW,Domestic Common Stock,Financial Services,0.032997679082479574,0.058312528438984886,0.2672105600880015,,-0.041178105112836115,354,395,6703259324.606378,36527038.5,36527038.5,9.072047065352772,258268000,53.61,26.805
319,ALTR1,Domestic Common Stock,Technology,0.03290312403144744,0.03503436923920094,0.30218675762928715,,-0.13483155388351645,278,315,8976442471.472128,225403751.54000002,225403751.54000002,7.996281465806774,209446000,23.7,23.7
320,INTC,Domestic Common Stock,Technology,0.03288051531042468,0.0402401216870206,0.08226551986425523,,-0.03707977614922804,7,7,210337336100.3044,2025544797.7,2025544797.7,176.14692197166258,7833000000,32.2,32.2
321,BBBYQ,Domestic Common Stock,Consumer Cyclical,0.03281111855022264,0.0014737583711692448,-0.00572639294508448,,-0.05050942021592469,213,243,11953112765.71334,168270770.8,168270770.8,19.138829561206524,1174740000,40.06,40.06
322,QCOM,Domestic Common Stock,Technology,0.03276627724566934,0.04031253448452138,0.34816190122539914,,-0.04880354682989102,56,65,47091556615.69511,642830102.0,642830102.0,23.840040349916762,908816000,58.77,29.385
323,STT,Domestic Common Stock Primary Class,Financial Services,0.032556621703046774,0.024100356325632025,0.18015986202779355,,-0.2993271623935086,126,150,18920882074.88532,104245411.0,104245411.0,25.18371674336719,1126000000,56.45,56.45
324,JWN,Domestic Common Stock,Consumer Cyclical,0.03253058798706471,-0.07233359894998116,0.3458835341365465,,0.23321425582663557,437,481,5201842649.363957,47872892.7,47872892.7,35.054909779984534,1420610000,37.85,18.925
325,FL,Domestic Common Stock,Consumer Cyclical,0.03249977580894289,0.003333310339378758,0.4898238953917542,,0.010070105004532159,577,628,3600024833.642248,44324436.3,44324436.3,48.05468576421147,1194000000,25.06,25.06
326,COGN,Domestic Common Stock,Technology,0.032417416812787,0.031876342366710005,-0.03628185907046455,,-0.0548125678411128,693,746,2890544935.802491,30251790.022000004,30251790.022000004,2.8064370374884913,172227000,32.14,32.14
327,ELAB1,Domestic Common Stock,Healthcare,0.0323922046221845,0.04044739195004263,0.4354262378764666,,-0.023526844783477295,772,832,2490444875.269488,28918438.405,28918438.405,1.4004759233830157,85011000,56.24,28.12
328,APH,Domestic Common Stock,Technology,0.03225209625769355,0.03501150087102187,0.2526954177897587,,0.21296580715028623,674,726,3014780782.7159653,32660518.1,32660518.1,7.2654695463995065,314798000,68.9,2.153
329,ELNK,Domestic Common Stock,Communication Services,0.03213044772310803,0.04567212524745107,0.4122731201382883,,-0.20241893183514573,968,1029,1784195492.5131888,25302398.4,25302398.4,12.255928947201543,347352000,11.17,11.17
330,PLCM,Domestic Common Stock,Technology,0.032058657960892904,0.06168281393131616,0.2776235424764024,,-0.09679874897410178,822,882,2282191602.9438877,34692647.793,34692647.793,2.4536066657043616,109782000,23.01,11.505
331,BAX,Domestic Common Stock,Healthcare,0.031888873267470204,0.056438654145992646,0.06024325351577331,,0.25230452931996933,125,147,19348441533.975452,87555573.0,87555573.0,41.426150649657565,2219000000,31.09,31.09
332,SNDK1,Domestic Common Stock,Technology,0.031685443297636465,0.038804818921779935,-0.0264542615936163,,-0.01910197477102688,458,503,4962373368.837441,414996834.2,414996834.2,4.632365532574124,281400000,69.59,34.795
333,TT,Domestic Common Stock,Basic Materials,0.03164785493080987,0.06949989444028636,0.21387283236994237,,0.21202771602653245,204,233,12282033042.991238,102345974.5,102345974.5,51.35102251972291,2519500000,70.8,35.4
334,AET,Domestic Common Stock,Healthcare,0.03134094922840326,-0.009495609942574913,0.1611134842659827,,-0.017881990187693292,231,265,11036679121.592216,79872110.96000001,79872110.96000001,167.42962447609312,4469100000,72.29,18.073
335,PPDI,Domestic Common Stock,Healthcare,0.031126530639139265,0.0207221002039777,0.22881748310028738,,-0.09756126087988899,984,1045,1751945972.7847126,28500862.2593,28500862.2593,3.103603336642748,179515000,31.3,15.65
336,CEG1,Domestic Common Stock,Utilities,0.031014740116717395,0.01984219639941667,0.09864228318093571,,0.7960694153557656,359,400,6632330279.921473,32174923.9,32174923.9,44.52924871755231,2604400000,39.65,39.65
337,PFE,Domestic Common Stock,Healthcare,0.03082989449957429,0.03258414234357965,0.15621994929626637,,0.05753022265834646,4,4,271911407290.60086,660582523.0,660582523.0,206.02974995707035,12504000000,35.63,35.63
338,MXIM,Domestic Common Stock,Technology,0.030824718325115595,0.030070223552779583,0.22235379502654884,,-0.07846792932217328,143,168,17632991622.737293,344350460.1,344350460.1,12.937288480014058,310169000,53.66,53.66
339,VRTS1,Domestic Common Stock,Technology,0.030738521799541674,0.02576114229111068,0.11215218625780765,,0.01138790752785723,152,178,16748170369.327133,197758117.84000003,197758117.84000003,7.560246148138052,450941000,39.17,39.17
340,FLEX,Domestic Common Stock,Technology,0.03064309369666688,-0.012799168474698131,0.18064871818432482,,0.08360272412640012,273,309,9136218515.379604,144840862.9,144840862.9,66.76564629903126,3503242000,17.32,17.32
341,DRI,Domestic Common Stock,Consumer Cyclical,0.030306188185183568,-0.14783700654105764,0.04180707666385852,,0.20287210092110822,611,662,3365517279.0705814,51430300.0,51430300.0,21.62088298472693,1142543000,20.42,20.42
342,VTRS,Domestic Common Stock,Healthcare,0.030246024930383017,0.010307477685704017,-0.08946422812917476,,-0.027550981461307432,349,390,6842023058.445564,49832747.0,49832747.0,5.980832170022256,360060000,25.42,25.42
343,ABS,Domestic Common Stock,Consumer Defensive,0.03023890791458868,-0.01793638644363435,0.11299694189602438,,0.7215319367570338,284,321,8697404044.579147,62140966.0,62140966.0,207.36019417948518,8796000000,23.51,23.51
344,AVP,Domestic Common Stock,Consumer Defensive,0.030225585813792213,0.01877462620869626,-0.024761113419194514,,0.04779260030216315,165,192,15361158022.225515,84208783.7,84208783.7,36.605290270210226,1629400000,64.75,32.375
345,MERQ,Domestic Common Stock,Technology,0.02949186651471267,0.014681121721258749,0.06079999999999952,,0.044146925182802256,469,514,4775384424.371423,166279641.36999997,166279641.36999997,2.075499814328471,126056000,53.04,53.04
346,LIFE2,Domestic Common Stock,Healthcare,0.029269163723951584,0.05324834382592036,0.3095278388898295,,0.13142183475058095,516,563,4200769149.3892913,80885878.351,80885878.351,3.2425815346674076,196939000,77.38,38.69
347,SLB,Domestic Common Stock,Energy,0.029224715717209696,0.03786353117788291,0.11799746514575338,,0.25615465739969506,76,90,32935649719.021473,209008272.0,209008272.0,70.91633162588336,3537646000,56.05,28.025
348,QLGC,Domestic Common Stock,Technology,0.028972324924846145,0.0104367229986156,-0.06632041550139856,,-0.032258125038432624,498,545,4415178979.657923,339072721.9,339072721.9,2.1793775541884055,132267000,46.74,23.37
349,POLY,Domestic Common Stock,Technology,0.028630225406361134,0.026332907730137904,0.6222856608011973,,-0.07076565224168845,955,1016,1820383851.6905386,51391429.0,51391429.0,2.11703453974225,95117000,40.98,40.98
350,CDWC,Domestic Common Stock,Consumer Cyclical,0.028502415978915306,0.011405973586848441,0.1419654939106898,,-0.04565925168087049,402,444,5751722945.917052,147929289.38,147929289.38,20.744653190012666,1222785000,69.1,69.1
351,SEBL,Domestic Common Stock,Technology,0.028333160874554862,0.017734854457193173,0.2643150123051674,,-0.2968489469634794,318,356,7660846629.891242,170649339.57,170649339.57,12.098595886448248,321432000,15.45,15.45
352,NSCN,Domestic Common Stock,Technology,0.028148146854825487,0.03370038992389955,0.22748414376321402,,-0.02479541303705921,725,780,2677476438.811455,43568807.245000005,43568807.245000005,1.170237610075694,71590000,29.03,29.03
353,BMET,Domestic Common Stock,Healthcare,0.02811778930729877,0.01579363597757538,0.13033246847281688,,-0.012726163410102118,261,297,9786473502.33081,63386298.632850006,63386298.632850006,6.31296290678505,387561000,38.255,38.255
354,GDT1,Domestic Common Stock,Healthcare,0.028114965843653455,0.04652088371333641,0.3908939357855763,,-0.057002572920094995,120,141,20352149925.487667,112893930.0,112893930.0,15.83095722126997,937800000,65.35,65.35
355,HMA1,Domestic Common Stock,Healthcare,0.02792368257198934,0.017376316865164176,0.10269885098423459,,0.09297534934034792,386,428,6071942680.299594,44726735.2,44726735.2,11.0192680308892,657558000,25.01,25.01
356,TPR,Domestic Common Stock,Consumer Cyclical,0.027801138803974713,0.00859790131488606,0.19439252336448565,,-0.033046030816163245,360,402,6624872502.477058,81315588.0,81315588.0,5.350227807103483,258375000,35.7,17.85
357,CEPH,Domestic Common Stock,Healthcare,0.02775602341528587,0.06304539197465506,0.1837073981712385,,0.1534515824467614,651,702,3169906534.6495285,153303500.7,153303500.7,3.1290395634830994,190043000,56.96,56.96
358,CAM2,Domestic Common Stock,Energy,0.027717042431665735,-0.00864475287433044,0.027557338449463398,,0.10123852155647636,756,815,2544896345.773674,40992577.4,40992577.4,12.395545890231901,429100000,47.13,11.783
359,ROST,Domestic Common Stock,Consumer Cyclical,0.027708132875237424,-0.01954102140042994,0.08081957882754609,,-0.016700289539768605,506,553,4303357448.764157,32869114.2,32869114.2,16.503049622541074,976940000,28.46,7.115
360,ADRX,Domestic Common Stock Primary Class,Healthcare,0.02697688687061395,0.11473713909526946,0.4147176269252699,,-0.0819331706802943,966,1027,1786343999.9999998,30952252.791,30952252.791,4.563316560860727,255099000,24.8,24.8
361,BOBJY,Domestic Common Stock,Technology,0.0269501751039336,0.012987319338702046,0.2883287292817671,,-0.14220747331821387,789,849,2420206909.545455,25251537.564,25251537.564,2.170832405309286,129112000,37.31,37.31
362,SYK,Domestic Common Stock,Healthcare,0.0269130131503022,0.04060303217490711,0.16820818829769557,,0.007746860013983901,141,166,17772071723.400814,51637803.5,51637803.5,14.947943174631254,885400000,88.94,44.47
363,GIS,Domestic Common Stock,Consumer Defensive,0.026836253799512932,0.042336503838886784,0.01713081714914,,0.48807086791957355,147,172,17290043665.05214,65184032.5,65184032.5,56.965662744683655,3060000000,45.85,22.925
364,IDCC,Domestic Common Stock,Communication Services,0.026822703716057425,0.06829062380580898,0.5259615384615377,,-0.0058612457388491435,1160,1225,1389941908.715232,24677927.0,24677927.0,1.0918500807918416,26790000,25.3,25.3
365,UNP,Domestic Common Stock,Industrials,0.02672104002406396,0.06403735082019686,0.15372098068995355,,0.48996938474242546,148,173,17177475112.744186,79129610.3,79129610.3,77.98851874234515,2956000000,67.01,16.753
366,PDCO,Domestic Common Stock,Healthcare,0.026670322446656666,0.008871454544779946,0.09047595165254019,,0.06822263952108656,490,536,4539052733.319149,36199669.0,36199669.0,7.828730350749541,477510000,66.52,33.26
367,WFM,Domestic Common Stock,Consumer Defensive,0.02627104079092625,0.029547998587319855,0.17926084804487696,,0.000729525456524315,518,565,4153242380.777144,45469825.239999995,45469825.239999995,15.951207632786636,750651000,68.68,17.17
368,BJS,Domestic Common Stock,Energy,0.02623107461747483,0.05057779604542692,0.1480780964002446,,0.039513542423618986,377,419,6285445884.484005,80429962.6,80429962.6,11.511246833175854,588597000,39.55,19.775
369,XLNX,Domestic Common Stock,Technology,0.026104334978403223,0.013547254567407355,0.356714285714286,,-0.030816154020125334,182,210,13826860569.273863,332933403.9,332933403.9,8.942228453124969,315547000,40.39,40.39
370,NOVL,Domestic Common Stock,Technology,0.025947417423422228,0.10425625446641591,1.094435075885329,,-0.3677274001333444,477,522,4637956758.323421,87830615.09,87830615.09,7.33768897070841,282809000,12.42,12.42
371,LMT,Domestic Common Stock,Industrials,0.02581992327462735,0.02062156933747276,0.12868775318139125,,0.21295814199890753,107,124,23276598989.37767,106032503.0,106032503.0,190.25778755854202,8078000000,51.38,51.38
372,NTAP,Domestic Common Stock,Technology,0.02552265514630998,0.030162587422403877,-0.024130508666590833,,-0.041131836827517594,299,336,8092143972.327274,119157899.0,119157899.0,5.6928136542038255,275550000,23.45,23.45
373,WGO,Domestic Common Stock,Consumer Cyclical,0.025293641738742597,0.06423615201041324,0.4755011135857461,,-0.048175662014778034,1234,1300,1255928281.4282167,36447707.0,36447707.0,4.446674711584942,254933000,74.13,37.065
374,APOL,Domestic Common Stock Primary Class,Consumer Defensive,0.025245878178384255,0.03295378045676245,0.1356370832699043,,-0.04744029732485119,191,219,13139372600.0,81987798.2,96443513.33600001,6.707937438700604,411809000,74.6,74.6
375,HLTH1,Domestic Common Stock,Technology,0.025168737614003803,0.05681539509360856,0.07947019867549643,,0.20795964233414435,677,729,3001580816.5907555,27899225.35,27899225.35,5.7292902622664545,250635000,9.78,9.78
376,JAVA1,Domestic Common Stock,Technology,0.02493255543345767,-0.02249879188789239,0.594366197183098,,-0.00021865240742697617,132,156,18489881682.219048,404892656.064,404892656.064,102.04232795863864,2536000000,5.66,22.64
377,TLAB,Domestic Common Stock,Technology,0.024789105500729047,-0.0010034228537553617,0.377621044605414,,-0.07536231252221846,501,548,4384990817.712367,130030308.66150002,130030308.66150002,21.18390997878778,244500000,10.51,10.51
378,AMGN,Domestic Common Stock,Healthcare,0.02469791035403967,0.01289015919931989,-0.0559036791692773,,0.025724199716103614,28,33,81023048967.08371,621802599.0,621802599.0,36.459259005735674,2207400000,62.81,62.81
379,FRX1,Domestic Common Stock,Healthcare,0.024684671636662426,0.0220193051211921,0.5199244966442955,,-0.07431852924434008,95,110,26497293933.152626,266003879.1,266003879.1,10.620252336342679,625525000,72.47,72.47
380,PAYX,Domestic Common Stock,Industrials,0.02447399437322799,0.015443049133735341,-0.022882018082374667,,-0.009736398875207724,186,214,13481534520.614574,103461820.0,103461820.0,6.92562086209404,312099000,35.71,35.71
381,IGT1,Domestic Common Stock,Industrials,0.02442179960151136,0.053396986715198866,0.3036266758336208,,0.02067936052523222,197,225,12714050768.837875,89705565.6,89705565.6,10.017138537984305,436146000,36.6,36.6
382,CHS,Domestic Common Stock,Consumer Cyclical,0.024337186765793186,0.0362769460317102,0.08688820802891062,,-0.0057990413744706485,616,667,3343553007.300429,31573385.3,31573385.3,3.456097522810272,210569000,38.38,19.19
383,PTEN,Domestic Common Stock,Energy,0.02416753945650243,0.03402460307778666,0.2549326652051367,,-0.045777100798694584,699,752,2847704050.4627376,45915907.0,45915907.0,5.528776101528446,207015000,35.19,17.595
