RUN PARAMETERS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SUMMARY STATISTICS,IS (2001-2021),OOS (2022-2026),,,,,,,,,,,,,,,,,,,,,,,,
,Portfolio,Portfolio,,,,,,,,,,,,,,,,,,,,,,,,
Annualized Return,12.06%,10.68%,,,,,,,,,,,,,,,,,,,,,,,,
Ann Std Dev,12.52%,11.87%,,,,,,,,,,,,,,,,,,,,,,,,
Info Ratio,0.963,0.900,,,,,,,,,,,,,,,,,,,,,,,,
Max Drawdown,-32.00%,-12.50%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,IS (2001-2021),OOS (2022-2026),,,,,,,,,,,,,,,,,,,,,,,,
,SPY,SPY,,,,,,,,,,,,,,,,,,,,,,,,
Annualized Return,8.45%,11.94%,,,,,,,,,,,,,,,,,,,,,,,,
Ann Std Dev,19.41%,17.62%,,,,,,,,,,,,,,,,,,,,,,,,
Info Ratio,0.436,0.678,,,,,,,,,,,,,,,,,,,,,,,,
Max Drawdown,-55.20%,-24.50%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
ANNUAL RETURNS,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Portfolio,SPY,Difference,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,PEP,PEP,Consumer Defensive,0.12385637747805839,0.004438,0.004438,0.000908,5113035857.0,0.10007,0,0.0,False,149583754125.0,29.0,25.0,460573703.0,11862000000.0,7664000000.0,0.05124,8180000000.0,0.05469,6.58,-0.0291,0.352,0.18,26920394719.0
2016-05-03,UPS,UPS,Industrials,0.13510278652545266,-0.012158,-0.012158,0.000908,5113035857.0,0.09883,0,0.0,False,92312009330.0,59.0,47.0,262593918.0,16054000000.0,5077000000.0,0.055,7683000000.0,0.08323,24.16,0.01,0.465,0.134,12394752217.0
2016-05-03,GIS,GIS,Consumer Defensive,0.1472839339190486,0.001452,0.001452,0.000908,5113035857.0,0.09999,0,0.0,False,36912078842.0,160.0,128.0,163848297.0,4002400000.0,2159000000.0,0.05849,2642500000.0,0.07159,7.73,-0.0801,0.251,0.22,8128111814.0
2016-05-03,LMT,LMT,Industrials,0.13318251624500432,0.005582,0.005582,0.000908,5113035857.0,0.10048,0,0.0,False,71455155971.0,77.0,59.0,262983383.0,11702000000.0,4735000000.0,0.06627,5405000000.0,0.07564,7.91,0.1574,0.76,0.194,13886129988.0
2016-05-03,PG,PG,Consumer Defensive,0.13971065696738316,0.006175,0.006175,0.000908,5113035857.0,0.1007,0,0.0,False,215875390172.0,13.0,13.0,705126108.0,15755000000.0,11987000000.0,0.05553,12947000000.0,0.05997,25.92,-0.1316,0.196,0.118,25405462567.0
2016-05-03,EMC1,EMC1,Technology,0.1400674083832423,0.001152,0.001152,0.000908,5113035857.0,0.09968,0,0.0,False,51154599361.0,110.0,90.0,270464331.964,7015000000.0,3917000000.0,0.07657,2864000000.0,0.05599,25.67,-0.0048,0.425,0.004,227975496.0
2016-05-03,JNJ,JNJ,Healthcare,0.0962274371644157,-0.00417,-0.00417,0.000908,5113035857.0,0.10003,0,0.0,False,310950976246.0,8.0,8.0,773920055.0,17811000000.0,15816000000.0,0.05086,19748000000.0,0.06351,24.49,-0.0243,0.379,0.021,6580357469.0
2016-05-03,RADCQ,RADCQ,Consumer Defensive,0.07352908907642476,-0.002491,-0.002491,0.000908,5113035857.0,0.09924,0,0.0,False,8418707415.0,563.0,491.0,53416249.059999995,8270136000.0,456055000.0,0.05417,727978000.0,0.08647,1.98,0.2077,0.806,0.812,6835614616.0
2016-05-03,WM,WM,Industrials,0.1299130074318405,0.009527,0.009527,0.000908,5113035857.0,0.10126,0,0.0,False,26584971044.0,225.0,178.0,182353746.0,3176000000.0,1388000000.0,0.05221,2055000000.0,0.0773,5.19,0.0447,0.552,0.366,9741190508.0
2016-05-04,T,T,Communication Services,0.1167693067981112,-0.00361,-0.00361,0.000575,5115974979.32,0.09955,0,0.0,False,242129137980.0,11.0,11.0,929428364.0,42119000000.0,16662000000.0,0.06881,24470000000.0,0.10106,6.45,0.223,0.805,0.532,128793896287.0
2016-05-04,PEP,PEP,Consumer Defensive,0.12402562639265197,0.001828,0.001828,0.000575,5115974979.32,0.10042,0,0.0,False,150247657504.0,29.0,25.0,451717021.0,11862000000.0,7664000000.0,0.05101,8180000000.0,0.05444,6.58,-0.0291,0.352,0.18,27039876551.0
2016-05-04,UPS,UPS,Industrials,0.13249424071973512,-0.009406,-0.009406,0.000575,5115974979.32,0.09754,0,0.0,False,91189686756.0,59.0,47.0,267894192.0,16054000000.0,5077000000.0,0.05568,7683000000.0,0.08425,24.16,0.01,0.465,0.134,12244057738.0
2016-05-04,GIS,GIS,Consumer Defensive,0.14700030718913018,0.00552,0.00552,0.000575,5115974979.32,0.10005,0,0.0,False,36965688646.0,156.0,124.0,165008953.0,4002400000.0,2159000000.0,0.05841,2642500000.0,0.07149,7.73,-0.0801,0.251,0.22,8139916798.0
2016-05-04,LMT,LMT,Industrials,0.13167735833952993,0.009021,0.009021,0.000575,5115974979.32,0.10095,0,0.0,False,71853991803.0,76.0,59.0,275525920.0,11702000000.0,4735000000.0,0.0659,5405000000.0,0.07522,7.91,0.1574,0.76,0.194,13963637148.0
2016-05-04,PG,PG,Consumer Defensive,0.13564022071667675,-0.003673,-0.003673,0.000575,5115974979.32,0.10123,0,0.0,False,217208429454.0,13.0,13.0,690826443.0,15755000000.0,11987000000.0,0.05519,12947000000.0,0.05961,25.92,-0.1316,0.196,0.118,25562342327.0
2016-05-04,EMC1,EMC1,Technology,0.1362981729379498,0.003029,0.003029,0.000575,5115974979.32,0.0997,0,0.0,False,51213510608.0,110.0,90.0,252469616.944,7015000000.0,3917000000.0,0.07648,2864000000.0,0.05592,25.67,-0.0048,0.425,0.004,228238040.0
2016-05-04,JNJ,JNJ,Healthcare,0.09350383891233381,0.005886,0.005886,0.000575,5115974979.32,0.09952,0,0.0,False,309654236122.0,8.0,8.0,739159531.0,17811000000.0,15816000000.0,0.05108,19748000000.0,0.06377,24.49,-0.0243,0.379,0.021,6552915801.0
2016-05-04,RADCQ,RADCQ,Consumer Defensive,0.059900954388245484,-0.001248,-0.001248,0.000575,5115974979.32,0.0989,0,0.0,False,8397739277.0,565.0,493.0,48471003.64,8270136000.0,456055000.0,0.05431,727978000.0,0.08669,1.98,0.2077,0.806,0.812,6818589424.0
2016-05-04,WM,WM,Industrials,0.13074947925551877,-0.001836,-0.001836,0.000575,5115974979.32,0.10214,0,0.0,False,26838258142.0,218.0,174.0,173891496.0,3176000000.0,1388000000.0,0.05172,2055000000.0,0.07657,5.19,0.0447,0.552,0.366,9833999256.0
2016-05-05,T,T,Communication Services,0.11379119827899445,0.006461,0.006461,0.003882,5135837123.69,0.09913,0,0.0,False,241255130744.0,11.0,11.0,870296364.0,42119000000.0,16662000000.0,0.06906,24470000000.0,0.10143,6.45,0.223,0.805,0.532,128328992318.0
2016-05-05,PEP,PEP,Consumer Defensive,0.12327913982148972,0.007194,0.007194,0.003882,5135837123.69,0.10055,0,0.0,False,150522308009.0,29.0,25.0,414991388.0,11862000000.0,7664000000.0,0.05092,8180000000.0,0.05434,6.58,-0.0291,0.352,0.18,27089305047.0
2016-05-05,UPS,UPS,Industrials,0.1342137501085963,-0.000303,-0.000303,0.003882,5135837123.69,0.09657,0,0.0,False,90331976822.0,59.0,47.0,285227109.0,16054000000.0,5077000000.0,0.0562,7683000000.0,0.08505,24.16,0.01,0.465,0.134,12128892851.0
2016-05-05,GIS,GIS,Consumer Defensive,0.14713150992217286,0.000489,0.000489,0.003882,5135837123.69,0.10054,0,0.0,False,37169751767.0,155.0,124.0,162697793.0,4002400000.0,2159000000.0,0.05808,2642500000.0,0.07109,7.73,-0.0801,0.251,0.22,8184851896.0
2016-05-05,LMT,LMT,Industrials,0.13212272817042328,0.008902,0.008902,0.003882,5135837123.69,0.1018,0,0.0,False,72502199940.0,75.0,58.0,281539727.0,11702000000.0,4735000000.0,0.06531,5405000000.0,0.07455,7.91,0.1574,0.76,0.194,14089605699.0
2016-05-05,PG,PG,Consumer Defensive,0.13583944949073518,0.010202,0.010202,0.003882,5135837123.69,0.1008,0,0.0,False,216410705159.0,13.0,13.0,671738283.0,15755000000.0,11987000000.0,0.05539,12947000000.0,0.05983,25.92,-0.1316,0.196,0.118,25468461526.0
2016-05-05,EMC1,EMC1,Technology,0.1362261247570163,0.00646,0.00646,0.003882,5135837123.69,0.09995,0,0.0,False,51368643558.0,109.0,89.0,249554093.59899998,7015000000.0,3917000000.0,0.07625,2864000000.0,0.05575,25.67,-0.0048,0.425,0.004,228929405.0
2016-05-05,JNJ,JNJ,Healthcare,0.09379136577729486,-0.001243,-0.001243,0.003882,5135837123.69,0.10005,0,0.0,False,311476977874.0,7.0,7.0,710621295.0,17811000000.0,15816000000.0,0.05078,19748000000.0,0.0634,24.49,-0.0243,0.379,0.021,6591488737.0
2016-05-05,RADCQ,RADCQ,Consumer Defensive,0.05999296411791987,-0.00625,-0.00625,0.003882,5135837123.69,0.09872,0,0.0,False,8387255208.0,564.0,492.0,49702664.99999999,8270136000.0,456055000.0,0.05437,727978000.0,0.0868,1.98,0.2077,0.806,0.812,6810076828.0
2016-05-05,WM,WM,Industrials,0.12979833267934215,0.006477,0.006477,0.003882,5135837123.69,0.10189,0,0.0,False,26788992998.0,217.0,173.0,180890946.0,3176000000.0,1388000000.0,0.05181,2055000000.0,0.07671,5.19,0.0447,0.552,0.366,9815947660.0
2016-05-06,T,T,Communication Services,0.11330970169399557,-0.0033,-0.0033,0.00504,5161722140.38,0.1,0,1587.61,True,240024179529.0,11.0,11.0,838860108.0,40535000000.0,17221000000.0,0.07175,25990000000.0,0.10828,5.91,0.2443,0.833,0.505,121273466671.0
2016-05-06,PEP,PEP,Consumer Defensive,0.12279838522414747,0.00305,0.00305,0.00504,5161722140.38,0.1,0,2265.39,True,151605102805.0,28.0,24.0,394510516.0,11862000000.0,7664000000.0,0.05055,8180000000.0,0.05396,6.58,-0.0291,0.352,0.18,27284174226.0
2016-05-06,UPS,UPS,Industrials,0.13032122544112043,0.005687,0.005687,0.00504,5161722140.38,0.1,0,9892.97,True,90304603100.0,59.0,47.0,299723315.0,16054000000.0,5077000000.0,0.05622,7683000000.0,0.08508,24.16,0.01,0.465,0.134,12125217376.0
2016-05-06,LMT,LMT,Industrials,0.13081578730231677,0.000251,0.000251,0.00504,5161722140.38,0.1,0,5964.55,True,73147610630.0,74.0,57.0,285408439.0,11702000000.0,4735000000.0,0.06473,5405000000.0,0.07389,7.91,0.1574,0.76,0.194,14215030612.0
2016-05-06,PG,PG,Consumer Defensive,0.13499340532195242,-0.000128,-0.000128,0.00504,5161722140.38,0.1,0,3710.75,True,218618442132.0,13.0,13.0,658493287.0,15755000000.0,11987000000.0,0.05483,12947000000.0,0.05922,25.92,-0.1316,0.196,0.118,25728280762.0
2016-05-06,EMC1,EMC1,Technology,0.13342578664851387,0.015915,0.015915,0.00504,5161722140.38,0.1,0,526.34,True,51641968297.0,109.0,89.0,259491689.78000003,5475000000.0,3750000000.0,0.07262,2889000000.0,0.05594,9.71,-0.0246,0.362,-0.016,-827310524.0
2016-05-06,JNJ,JNJ,Healthcare,0.09360761909751628,0.008689,0.008689,0.00504,5161722140.38,0.1,0,1190.32,True,311089782231.0,8.0,8.0,694312039.0,17811000000.0,15816000000.0,0.05084,19748000000.0,0.06348,24.49,-0.0243,0.379,0.021,6583294887.0
2016-05-06,RADCQ,RADCQ,Consumer Defensive,0.06141280381325141,0.015094,0.015094,0.00504,5161722140.38,0.1,0,5868.11,True,8334834863.0,564.0,493.0,55346112.0,8270136000.0,456055000.0,0.05472,727978000.0,0.08734,1.98,0.2077,0.806,0.812,6767513848.0
2016-05-06,WM,WM,Industrials,0.13000913509978645,0.008401,0.008401,0.00504,5161722140.38,0.1,0,5556.61,True,26962491984.0,218.0,173.0,183125337.0,3176000000.0,1388000000.0,0.05148,2055000000.0,0.07622,5.19,0.0447,0.552,0.366,9879520671.0
2016-05-06,MMM,MMM,Industrials,0.10971639994924307,-0.002183,-0.002183,0.00504,5161722140.38,0.1,1,256791.86,True,102434179134.0,51.0,41.0,342961356.0,7409000000.0,5163000000.0,0.0504,7022000000.0,0.06855,38.09,-0.0223,0.369,0.096,9855681449.0
2016-05-06,GIS,GIS,Consumer Defensive,0.14714781889289602,,,0.00504,5161722140.38,,-1,256791.86,True,37187909927.0,155.0,124.0,157387593.0,4002400000.0,2159000000.0,0.05806,2642500000.0,0.07106,7.73,,,0.22,8188850358.0
2016-05-09,T,T,Communication Services,0.11267943172204939,0.011557,0.011557,0.008689,5206571630.0,0.09916,0,0.0,False,239232210612.0,11.0,11.0,824117035.0,40535000000.0,17221000000.0,0.07198,25990000000.0,0.10864,5.91,0.2443,0.833,0.505,120873320251.0
2016-05-09,PEP,PEP,Consumer Defensive,0.12148833579091628,0.012253,0.012253,0.008689,5206571630.0,0.09979,0,0.0,False,152067464087.0,28.0,24.0,405180332.0,11862000000.0,7664000000.0,0.0504,8180000000.0,0.05379,6.58,-0.0291,0.352,0.18,27367384788.0
2016-05-09,UPS,UPS,Industrials,0.12823662889609647,0.009344,0.009344,0.008689,5206571630.0,0.10005,0,0.0,False,90818186253.0,59.0,47.0,306951235.0,16054000000.0,5077000000.0,0.0559,7683000000.0,0.0846,24.16,0.01,0.465,0.134,12194176290.0
2016-05-09,LMT,LMT,Industrials,0.10978022341594244,0.016812,0.016812,0.008689,5206571630.0,0.09951,0,0.0,False,73165993845.0,73.0,57.0,299095195.0,11702000000.0,4735000000.0,0.06472,5405000000.0,0.07387,7.91,0.1574,0.76,0.194,14218603086.0
2016-05-09,PG,PG,Consumer Defensive,0.12732034949484786,0.004386,0.004386,0.008689,5206571630.0,0.09948,0,0.0,False,218590451806.0,13.0,13.0,651203822.0,15755000000.0,11987000000.0,0.05484,12947000000.0,0.05923,25.92,-0.1316,0.196,0.118,25724986699.0
2016-05-09,EMC1,EMC1,Technology,0.13169257474022203,0.007814,0.007814,0.008689,5206571630.0,0.10107,0,0.0,False,52463830372.0,108.0,88.0,289658401.954,5475000000.0,3750000000.0,0.07148,2889000000.0,0.05507,9.71,-0.0246,0.362,-0.016,-840476853.0
2016-05-09,JNJ,JNJ,Healthcare,0.09453092804824262,0.008358,0.008358,0.008689,5206571630.0,0.10035,0,0.0,False,313792846152.0,8.0,8.0,698682735.0,17811000000.0,15816000000.0,0.0504,19748000000.0,0.06293,24.49,-0.0243,0.379,0.021,6640497238.0
2016-05-09,RADCQ,RADCQ,Consumer Defensive,0.0676990175406275,0.003717,0.003717,0.008689,5206571630.0,0.10099,0,0.0,False,8460643691.0,561.0,489.0,57038278.02,8270136000.0,456055000.0,0.0539,727978000.0,0.08604,1.98,0.2077,0.806,0.812,6869665000.0
2016-05-09,WM,WM,Industrials,0.1278551280528257,0.002462,0.002462,0.008689,5206571630.0,0.10032,0,0.0,False,27189004548.0,217.0,173.0,191614572.0,3176000000.0,1388000000.0,0.05105,2055000000.0,0.07558,5.19,0.0447,0.552,0.366,9962518770.0
2016-05-09,MMM,MMM,Industrials,0.10640976709062383,0.010326,0.010326,0.008689,5206571630.0,0.09927,0,0.0,False,102210602882.0,53.0,43.0,324845044.0,7409000000.0,5163000000.0,0.05051,7022000000.0,0.0687,38.09,-0.0223,0.369,0.096,9834170110.0
2016-05-10,T,T,Communication Services,0.11396802934907456,-0.003273,-0.003273,-0.005312,5178913669.61,0.09944,0,0.0,False,241996902104.0,11.0,11.0,812920399.0,40535000000.0,17221000000.0,0.07116,25990000000.0,0.1074,5.91,0.2443,0.833,0.505,122270195025.0
2016-05-10,PEP,PEP,Consumer Defensive,0.11963678020918553,-0.007971,-0.007971,-0.005312,5178913669.61,0.10014,0,0.0,False,153930740534.0,28.0,24.0,413514797.0,11862000000.0,7664000000.0,0.04979,8180000000.0,0.05314,6.58,-0.0291,0.352,0.18,27702716240.0
2016-05-10,UPS,UPS,Industrials,0.12167793492263422,-0.011575,-0.011575,-0.005312,5178913669.61,0.10012,0,0.0,False,91666771613.0,59.0,47.0,307716334.0,16054000000.0,5077000000.0,0.05539,7683000000.0,0.08381,24.16,0.01,0.465,0.134,12308116018.0
2016-05-10,LMT,LMT,Industrials,0.11222920753811323,-0.010351,-0.010351,-0.005312,5178913669.61,0.10031,0,0.0,False,74396070691.0,73.0,57.0,282472819.0,11702000000.0,4735000000.0,0.06365,5405000000.0,0.07265,7.91,0.1574,0.76,0.194,14457648215.0
2016-05-10,PG,PG,Consumer Defensive,0.12469030990491074,-0.004,-0.004,-0.005312,5178913669.61,0.09905,0,0.0,False,219549120475.0,13.0,13.0,593213516.0,15755000000.0,11987000000.0,0.0546,12947000000.0,0.05897,25.92,-0.1316,0.196,0.118,25837808364.0
2016-05-10,EMC1,EMC1,Technology,0.13208838202444154,0.002597,0.002597,-0.005312,5178913669.61,0.10098,0,0.0,False,52873780667.0,109.0,89.0,311733806.514,5475000000.0,3750000000.0,0.07092,2889000000.0,0.05464,9.71,-0.0246,0.362,-0.016,-847044306.0
2016-05-10,JNJ,JNJ,Healthcare,0.0954017962556938,-0.002621,-0.002621,-0.005312,5178913669.61,0.10032,0,0.0,False,316415548714.0,8.0,8.0,728403473.0,17811000000.0,15816000000.0,0.04998,19748000000.0,0.06241,24.49,-0.0243,0.379,0.021,6695998978.0
2016-05-10,RADCQ,RADCQ,Consumer Defensive,0.06576527784119325,-0.012346,-0.012346,-0.005312,5178913669.61,0.10049,0,0.0,False,8492095898.0,561.0,490.0,60860696.02,8270136000.0,456055000.0,0.0537,727978000.0,0.08572,1.98,0.2077,0.806,0.812,6895202788.0
2016-05-10,WM,WM,Industrials,0.12311966575841023,-0.000668,-0.000668,-0.005312,5178913669.61,0.0997,0,0.0,False,27255940884.0,218.0,174.0,190437682.0,3176000000.0,1388000000.0,0.05092,2055000000.0,0.0754,5.19,0.0447,0.552,0.366,9987045394.0
2016-05-10,MMM,MMM,Industrials,0.0997648653884148,-0.002887,-0.002887,-0.005312,5178913669.61,0.09943,0,0.0,False,103266043929.0,52.0,42.0,301306446.0,7409000000.0,5163000000.0,0.05,7022000000.0,0.068,38.09,-0.0223,0.369,0.096,9935719132.0
2016-05-11,T,T,Communication Services,0.11414136345649863,0.009432,0.009432,0.003629,5197706146.84,0.09965,0,0.0,False,241204933187.0,11.0,11.0,709027873.0,40535000000.0,17221000000.0,0.0714,25990000000.0,0.10775,5.91,0.2443,0.833,0.505,121870048605.0
2016-05-11,PEP,PEP,Consumer Defensive,0.12118956792847506,0.003597,0.003597,0.003629,5197706146.84,0.09988,0,0.0,False,152703704825.0,28.0,24.0,411432644.0,11862000000.0,7664000000.0,0.05019,8180000000.0,0.05357,6.58,-0.0291,0.352,0.18,27481888210.0
2016-05-11,UPS,UPS,Industrials,0.12177945567642189,0.001165,0.001165,0.003629,5197706146.84,0.09949,0,0.0,False,90429657934.0,59.0,47.0,304249292.0,14418000000.0,4935000000.0,0.05457,7846000000.0,0.08676,19.78,0.0316,0.514,0.126,11417295323.0
2016-05-11,LMT,LMT,Industrials,0.11309104426808866,0.012859,0.012859,0.003629,5197706146.84,0.09981,0,0.0,False,73625973848.0,74.0,57.0,273973910.0,11702000000.0,4735000000.0,0.06431,5405000000.0,0.07341,7.91,0.1574,0.76,0.194,14307992607.0
2016-05-11,PG,PG,Consumer Defensive,0.12448906525253815,0.003168,0.003168,0.003629,5197706146.84,0.09918,0,0.0,False,218670923993.0,13.0,13.0,580862505.0,15755000000.0,11987000000.0,0.05482,12947000000.0,0.05921,25.92,-0.1316,0.196,0.118,25734457131.0
2016-05-11,EMC1,EMC1,Technology,0.12708424735187526,-0.0037,-0.0037,0.003629,5197706146.84,0.10179,0,0.0,False,53011084594.0,108.0,88.0,347876327.40200007,5475000000.0,3750000000.0,0.07074,2889000000.0,0.0545,9.71,-0.0246,0.362,-0.016,-849243931.0
2016-05-11,JNJ,JNJ,Healthcare,0.09570459255317422,-0.001227,-0.001227,0.003629,5197706146.84,0.10059,0,0.0,False,314589815755.0,8.0,8.0,739858390.0,17482000000.0,14611000000.0,0.04644,19489000000.0,0.06195,34.09,0.0062,0.445,0.03,9463136211.0
2016-05-11,RADCQ,RADCQ,Consumer Defensive,0.07093997340537929,0.00125,0.00125,0.003629,5197706146.84,0.09978,0,0.0,False,8387255208.0,559.0,487.0,73776687.7,8270136000.0,456055000.0,0.05437,727978000.0,0.0868,1.98,0.2077,0.806,0.812,6810076828.0
2016-05-11,WM,WM,Industrials,0.12039758779571495,0.007667,0.007667,0.003629,5197706146.84,0.10017,0,0.0,False,27237734201.0,216.0,172.0,165489396.0,3176000000.0,1388000000.0,0.05096,2055000000.0,0.07545,5.19,0.0447,0.552,0.366,9980374152.0
2016-05-11,MMM,MMM,Industrials,0.09860715621442515,0.00224,0.00224,0.003629,5197706146.84,0.09967,0,0.0,False,102967942259.0,52.0,42.0,294250440.0,7409000000.0,5163000000.0,0.05014,7022000000.0,0.0682,38.09,-0.0223,0.369,0.096,9907037348.0
2016-05-12,T,T,Communication Services,0.11527431461675945,-0.010113,-0.010113,-0.008191,5155132974.46,0.10022,0,0.0,False,243480043893.0,11.0,11.0,705056542.0,40535000000.0,17221000000.0,0.07073,25990000000.0,0.10674,5.91,0.2443,0.833,0.505,123019560138.0
2016-05-12,PEP,PEP,Consumer Defensive,0.12005358182364541,-0.018102,-0.018102,-0.008191,5155132974.46,0.09987,0,0.0,False,153253005835.0,28.0,24.0,400539644.0,11862000000.0,7664000000.0,0.05001,8180000000.0,0.05338,6.58,-0.0291,0.352,0.18,27580745203.0
2016-05-12,UPS,UPS,Industrials,0.12157262253839465,-0.011094,-0.011094,-0.008191,5155132974.46,0.09924,0,0.0,False,90535037127.0,59.0,47.0,294609350.0,14418000000.0,4935000000.0,0.05451,7846000000.0,0.08666,19.78,0.0316,0.514,0.126,11430600088.0
2016-05-12,LMT,LMT,Industrials,0.11068163352528389,-0.011516,-0.011516,-0.008191,5155132974.46,0.10072,0,0.0,False,74572709406.0,73.0,57.0,273622076.0,11702000000.0,4735000000.0,0.0635,5405000000.0,0.07248,7.91,0.1574,0.76,0.194,14491975034.0
2016-05-12,PG,PG,Consumer Defensive,0.12225196933295919,-0.014323,-0.014323,-0.008191,5155132974.46,0.09914,0,0.0,False,219363684565.0,13.0,13.0,560704214.0,15755000000.0,11987000000.0,0.05464,12947000000.0,0.05902,25.92,-0.1316,0.196,0.118,25815985195.0
2016-05-12,EMC1,EMC1,Technology,0.12432453455625951,0.012219,0.012219,-0.008191,5155132974.46,0.10104,0,0.0,False,52814936127.0,109.0,89.0,341328163.91499996,5475000000.0,3750000000.0,0.071,2889000000.0,0.0547,9.71,-0.0246,0.362,-0.016,-846101609.0
2016-05-12,JNJ,JNJ,Healthcare,0.09592885268243058,-0.005864,-0.005864,-0.008191,5155132974.46,0.1001,0,0.0,False,314203842787.0,8.0,8.0,746937154.0,17482000000.0,14611000000.0,0.0465,19489000000.0,0.06203,34.09,0.0062,0.445,0.03,9451525807.0
2016-05-12,RADCQ,RADCQ,Consumer Defensive,0.07027769488717084,-0.007491,-0.007491,-0.008191,5155132974.46,0.09954,0,0.0,False,8397739277.0,560.0,488.0,79754997.03999999,8270136000.0,456055000.0,0.05431,727978000.0,0.08669,1.98,0.2077,0.806,0.812,6818589424.0
2016-05-12,WM,WM,Industrials,0.12095227027849394,-0.00517,-0.00517,-0.008191,5155132974.46,0.10057,0,0.0,False,27446575572.0,214.0,170.0,145332680.0,3176000000.0,1388000000.0,0.05057,2055000000.0,0.07487,5.19,0.0447,0.552,0.366,10056897222.0
2016-05-12,MMM,MMM,Industrials,0.09795021911563656,-0.010754,-0.010754,-0.008191,5155132974.46,0.09954,0,0.0,False,103198568213.0,52.0,42.0,296252070.0,7409000000.0,5163000000.0,0.05003,7022000000.0,0.06804,38.09,-0.0223,0.369,0.096,9929226972.0
2016-05-13,T,T,Communication Services,0.11646310977030702,0.003286,0.003286,0.005687,5184450355.72,0.1,0,70.97,True,241017740534.0,11.0,11.0,671221720.0,40535000000.0,17221000000.0,0.07145,25990000000.0,0.10783,5.91,0.2443,0.833,0.505,121775468542.0
2016-05-13,UPS,UPS,Industrials,0.12400652553882713,0.009838,0.009838,0.005687,5184450355.72,0.1,0,2712.53,True,89530682353.0,59.0,47.0,296740605.0,14418000000.0,4935000000.0,0.05512,7846000000.0,0.08763,19.78,0.0316,0.514,0.126,11303794178.0
2016-05-13,LMT,LMT,Industrials,0.11396951220384442,0.003513,0.003513,0.005687,5184450355.72,0.1,0,1001.15,True,73713893571.0,73.0,57.0,280506450.0,11702000000.0,4735000000.0,0.06423,5405000000.0,0.07332,7.91,0.1574,0.76,0.194,14325078353.0
2016-05-13,PG,PG,Consumer Defensive,0.12529765887749175,0.004935,0.004935,0.005687,5184450355.72,0.1,0,3828.82,True,216221770458.0,13.0,13.0,538896616.0,15755000000.0,11987000000.0,0.05544,12947000000.0,0.05988,25.92,-0.1316,0.196,0.118,25446226599.0
2016-05-13,EMC1,EMC1,Technology,0.12598352243980662,0.01497,0.01497,0.005687,5184450355.72,0.1,0,8094.1,True,53460264582.0,107.0,87.0,354044100.393,5475000000.0,3750000000.0,0.07015,2889000000.0,0.05404,9.71,-0.0246,0.362,-0.016,-856439849.0
2016-05-13,RADCQ,RADCQ,Consumer Defensive,0.07190931558485807,0.002516,0.002516,0.005687,5184450355.72,0.1,0,997.94,True,8334834863.0,559.0,488.0,88812567.84,8270136000.0,456055000.0,0.05472,727978000.0,0.08734,1.98,0.2077,0.806,0.812,6767513848.0
2016-05-13,WM,WM,Industrials,0.12133503920761946,-0.000157,-0.000157,0.005687,5184450355.72,0.1,0,2279.18,True,27304670538.0,215.0,171.0,140839369.0,3176000000.0,1388000000.0,0.05083,2055000000.0,0.07526,5.19,0.0447,0.552,0.366,10004900777.0
2016-05-13,MMM,MMM,Industrials,0.1010878645103181,0.00731,0.00731,0.005687,5184450355.72,0.1,0,1868.74,True,102088743754.0,52.0,42.0,294988946.0,7409000000.0,5163000000.0,0.05057,7022000000.0,0.06878,38.09,-0.0223,0.369,0.096,9822445462.0
2016-05-13,NLY,NLY,Real Estate,0.10851483820449948,0.006386,0.006386,0.005687,5184450355.72,0.1,1,257756.65,True,10219189283.0,484.0,417.0,101462412.0,-820972000.0,1741460000.0,0.17041,72242000.0,0.00707,,0.9292,0.961,6.085,62187758399.0
2016-05-13,OMC,OMC,Communication Services,0.11020650753502703,0.006326,0.006326,0.005687,5184450355.72,0.1,1,257756.65,True,19907066033.0,294.0,242.0,121072303.0,3499100000.0,1743200000.0,0.08757,1877300000.0,0.0943,7.64,0.0086,0.452,0.144,2875250266.0
2016-05-13,JNJ,JNJ,Healthcare,0.09206900003242088,,,0.005687,5184450355.72,,-1,257756.65,True,312361368057.0,8.0,8.0,736799842.0,17482000000.0,14611000000.0,0.04678,19489000000.0,0.06239,34.09,,,0.03,9396102559.0
2016-05-13,PEP,PEP,Consumer Defensive,0.12649834314629466,,,0.005687,5184450355.72,,-1,257756.65,True,150478838145.0,28.0,24.0,434522276.0,11862000000.0,7664000000.0,0.05093,8180000000.0,0.05436,6.58,,,0.18,27081481832.0
2016-05-16,T,T,Communication Services,0.11355664321781274,-0.004288,-0.004288,-0.009001,5137787095.03,0.09974,0,0.0,False,241809709451.0,11.0,11.0,644103214.0,40535000000.0,17221000000.0,0.07122,25990000000.0,0.10748,5.91,0.2443,0.833,0.505,122175614962.0
